id,first_name,last_name,email,phone,last_login_ip,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
"8151","Karole","Leigha","karoleleigha@gmail.com","768-508-8582","180.45.48.254","1990","Basic","Married","24279","0","0","Married","29-12-2012","6","16","36","21","20","62","108","6","1","4","4","1","1","3","8","0","0","0","0","0","0","3","11","0"
"5140","Anny","Ginnie","annyginnie@gmail.com","204-885-3919","99.162.28.111","1985","PhD","Married","64355","1","0","Married","24-08-2012","66","1047","0","140","67","38","153","66","2","4","4","3","3","12","8","0","0","0","0","0","0","3","11","0"
"10160","Tammi","Jemmie","tammijemmie@gmail.com","451-833-7527","207.163.52.197","1956","Master","Together","50943","0","1","Together","21-06-2013","49","31","0","7","2","0","6","49","1","1","1","0","0","3","5","0","0","0","0","0","0","3","11","0"
"4945","Elisabetta","Demeter","elisabettademeter@gmail.com","263-685-4799","187.191.197.79","1953","Graduation","Widow","53653","0","0","Widow","07-11-2012","29","815","10","239","28","10","108","29","2","10","10","4","4","12","6","0","0","0","0","0","0","3","11","0"
"10584","Rosella","Beret","rosellaberet@gmail.com","586-608-9470","168.200.18.26","1976","Graduation","Married","65665","0","1","Married","02-12-2013","77","225","162","387","106","36","29","77","1","5","5","10","10","8","3","0","0","0","0","0","0","3","11","0"
"6071","Deeanne","Alena","deeannealena@gmail.com","650-769-1169","4.3.111.179","1989","Graduation","Single","81217","0","0","Single","19-07-2013","77","493","70","324","146","40","84","77","1","3","3","7","7","11","1","0","0","0","0","0","0","3","11","0"
"3386","Marja","Jennie","marjajennie@gmail.com","360-790-3125","98.208.173.82","1992","Graduation","Married","34935","0","0","Married","21-06-2013","71","34","4","66","3","10","20","71","1","2","2","1","1","4","7","0","0","0","0","0","0","3","11","0"
"8939","Suzie","Grayce","suziegrayce@gmail.com","564-699-8664","143.246.141.248","1959","Graduation","Divorced","61250","0","1","Divorced","16-12-2012","49","382","138","65","60","26","59","49","6","5","5","2","2","12","5","0","0","0","0","0","0","3","11","0"
"9925","Leisha","Corabel","leishacorabel@gmail.com","724-243-2245","220.29.234.122","1981","PhD","Together","39665","1","0","Together","25-05-2013","97","127","1","56","0","1","31","97","3","4","4","2","2","3","7","1","0","0","0","0","0","3","11","0"
"4320","Auroora","Jenni","auroorajenni@gmail.com","263-935-7410","37.20.199.20","1979","Graduation","Single","60152","0","1","Single","28-03-2013","6","325","83","300","86","58","91","6","1","6","6","4","4","12","3","0","0","0","0","0","0","3","11","0"
"5389","Tracey","Raynell","traceyraynell@gmail.com","580-368-1529","111.166.79.201","1964","Graduation","Married","48920","0","2","Married","20-10-2013","93","238","17","68","8","10","6","93","3","6","6","2","2","5","7","0","1","0","0","0","0","3","11","0"
"6036","Wandie","Augustine","wandieaugustine@gmail.com","796-811-9200","166.85.236.210","1959","Master","Together","89120","0","0","Together","17-03-2014","78","1168","92","408","72","129","55","78","1","5","5","6","6","7","1","0","0","1","0","0","0","3","11","0"
"182","Inger","Adele","ingeradele@gmail.com","637-536-1832","60.255.146.187","1946","PhD","Together","44124","0","1","Together","11-05-2013","62","284","0","55","0","6","52","62","4","6","6","2","2","5","8","0","0","0","0","0","0","3","11","0"
"203","Diane","Ysabel","dianeysabel@gmail.com","651-246-5806","27.74.175.94","1975","Master","Single","81169","0","0","Single","14-04-2013","47","1288","20","613","80","61","27","47","1","5","5","7","7","9","2","0","0","0","0","0","0","3","11","0"
"11025","Tracee","Ricki","traceericki@gmail.com","632-729-2100","68.58.101.40","1961","Graduation","Married","36443","1","1","Married","03-02-2013","9","65","0","46","4","3","20","9","4","3","3","1","1","3","8","0","0","0","0","0","0","3","11","0"
"10203","Val","Ainslie","valainslie@gmail.com","366-388-6719","52.131.44.90","1990","Graduation","Single","26095","1","0","Single","30-06-2013","77","11","7","9","3","1","11","77","1","1","1","0","0","3","7","0","0","0","0","0","0","3","11","0"
"4607","Melesa","Anjanette","melesaanjanette@gmail.com","797-419-7866","13.105.166.125","1959","Graduation","Together","71367","0","0","Together","23-08-2013","24","227","23","389","42","21","75","24","1","4","4","5","5","7","2","0","0","0","0","0","0","3","11","0"
"3711","Aurelea","Ann","aureleaann@gmail.com","238-717-52","53.248.24.179","1944","Master","Married","80184","0","0","Married","01-03-2014","19","1035","134","670","25","38","0","19","1","6","6","3","3","10","3","0","0","1","1","0","0","3","11","0"
"3696","Jonie","Dredi","joniedredi@gmail.com","788-239-5242","92.100.141.94","1965","Graduation","Divorced","30630","1","1","Divorced","27-01-2014","67","27","1","12","2","0","10","67","2","2","2","0","0","3","7","0","0","0","0","0","0","3","11","0"
"2532","Bekki","Almeda","bekkialmeda@gmail.com","613-243-8249","214.254.210.203","1987","Master","Single","73454","0","0","Single","01-03-2014","95","982","73","351","56","14","175","95","1","2","2","4","4","6","5","1","0","0","0","0","0","3","11","0"
"9214","Farica","Bryana","faricabryana@gmail.com","756-358-7275","123.125.254.242","1991","Graduation","Married","42691","0","0","Married","16-08-2013","48","179","2","64","38","17","58","48","1","5","5","1","1","6","5","0","0","0","0","0","0","3","11","0"
"4943","Anthiathia","Terrie","anthiathiaterrie@gmail.com","621-794-3281","200.54.104.171","1953","Graduation","Married","70503","0","0","Married","30-09-2012","73","1379","33","216","0","33","66","73","1","2","2","4","4","9","6","0","1","1","0","0","0","3","11","0"
"35","Misti","Masha","mistimasha@gmail.com","637-919-8685","48.80.198.238","1987","Graduation","Married","25545","1","0","Married","08-09-2012","35","32","1","64","16","12","85","35","3","2","2","2","2","3","6","0","0","0","0","0","0","3","11","1"
"2258","Abbe","Raven","abberaven@gmail.com","371-662-6559","98.221.142.164","1986","Graduation","Married","32880","1","0","Married","04-12-2012","76","8","4","15","7","6","2","76","1","1","1","0","0","3","8","0","0","0","0","0","0","3","11","0"
"4322","Ainslee","Karalee","ainsleekaralee@gmail.com","795-461-5922","69.121.185.56","1958","PhD","Together","77863","0","0","Together","27-11-2013","20","881","38","319","16","25","12","20","1","4","4","5","5","10","2","0","0","0","0","0","0","3","11","0"
"713","Fina","Morena","finamorena@gmail.com","608-226-7842","40.211.251.187","1977","Master","Married","50353","0","0","Married","08-06-2014","72","141","15","153","67","31","35","72","1","4","4","4","4","6","3","0","0","0","0","0","0","3","11","0"
"4702","Christalle","Janene","christallejanene@gmail.com","786-998-1614","138.176.117.161","1964","Graduation","Single","61839","0","0","Single","12-08-2012","20","1000","155","379","224","17","120","20","1","4","4","8","8","4","8","0","0","0","0","0","0","3","11","0"
"3281","Breena","Erinn","breenaerinn@gmail.com","519-850-5330","100.190.144.24","1960","PhD","Married","49154","1","1","Married","03-11-2013","69","206","10","67","30","27","71","69","6","4","4","1","1","8","6","0","0","0","0","0","0","3","11","0"
"702","Barbe","Emalia","barbeemalia@gmail.com","345-718-6950","134.133.179.107","1975","2n Cycle","Widow","47682","0","1","Widow","15-02-2013","80","162","61","83","97","57","61","80","4","4","4","3","3","8","5","0","0","0","0","0","0","3","11","0"
"2004","Joni","Carlye","jonicarlye@gmail.com","207-487-5941","19.36.196.249","1969","Graduation","Single","72679","0","1","Single","18-09-2013","65","619","54","260","127","54","54","65","1","4","4","7","7","5","1","0","0","0","0","0","0","3","11","0"
"4769","Rochelle","Pansie","rochellepansie@gmail.com","402-502-4726","130.91.50.148","1977","Master","Together","57954","1","1","Together","18-06-2014","52","456","4","24","0","0","9","52","7","8","8","2","2","6","7","0","1","0","0","0","0","3","11","0"
"4437","Nara","Rosmunda","nararosmunda@gmail.com","719-243-6789","92.101.59.20","1962","Graduation","Married","65316","1","1","Married","24-04-2013","65","112","6","92","3","9","38","65","2","3","3","2","2","5","4","0","0","0","0","0","0","3","11","0"
"8724","Morganne","Rhona","morgannerhona@gmail.com","475-258-8440","183.141.199.248","1982","Graduation","Single","28567","1","0","Single","17-06-2013","57","11","3","22","2","2","6","57","2","2","2","0","0","3","6","0","0","0","0","0","0","3","11","0"
"10741","Alida","Dorine","alidadorine@gmail.com","422-255-7973","57.205.243.211","1951","Master","Together","47352","0","1","Together","11-04-2013","70","172","12","112","8","0","15","70","4","6","6","1","1","5","7","0","0","0","0","0","0","3","11","0"
"1991","Katharina","Desiree","katharinadesiree@gmail.com","756-679-3032","102.192.84.37","1967","Graduation","Together","44931","0","1","Together","18-01-2014","0","78","0","11","0","0","7","0","1","2","2","1","1","3","5","0","0","0","0","0","0","3","11","0"
"6931","Kelsy","Vivianna","kelsyvivianna@gmail.com","790-780-6489","125.69.45.124","1967","Graduation","Divorced","76982","0","0","Divorced","15-02-2014","19","464","151","292","65","60","30","19","1","8","8","3","3","4","4","0","0","1","0","0","0","3","11","1"
"11096","Jennine","Gwendolen","jenninegwendolen@gmail.com","683-788-547","45.239.106.157","1952","2n Cycle","Together","57247","0","1","Together","08-08-2013","50","99","4","32","37","54","6","50","2","2","2","1","1","7","2","0","0","0","0","0","0","3","11","0"
"304","Arlyn","Claire","arlynclaire@gmail.com","770-439-6588","9.48.184.54","1981","Master","Single","22944","1","0","Single","23-12-2013","67","19","3","19","4","5","26","67","3","3","3","0","0","3","7","0","0","0","0","0","0","3","11","0"
"3665","Luise","Meggi","luisemeggi@gmail.com","266-783-155","150.30.50.45","1977","2n Cycle","Together","25315","1","0","Together","07-11-2013","46","1","9","8","11","3","22","46","3","3","3","0","0","3","8","0","0","0","0","0","0","3","11","0"
"10591","Alla","Marilyn","allamarilyn@gmail.com","227-634-4164","111.81.1.191","1969","Graduation","Widow","43638","0","1","Widow","06-08-2012","37","63","10","83","7","19","19","37","2","4","4","1","1","4","7","0","0","0","0","0","0","3","11","0"
"5036","Ronica","Willamina","ronicawillamina@gmail.com","311-973-5758","199.135.17.40","1984","PhD","Single","42710","1","0","Single","28-11-2012","38","252","3","42","4","3","102","38","2","4","4","5","5","3","6","0","0","0","0","0","0","3","11","0"
"5547","Venus","Lynsey","venuslynsey@gmail.com","659-582-8908","72.209.141.173","1982","PhD","Married","84169","0","0","Married","07-08-2013","9","1478","19","403","0","19","0","9","1","7","7","6","6","6","3","0","1","1","0","0","0","3","11","1"
"7822","Tonye","Dorthy","tonyedorthy@gmail.com","679-575-6565","150.116.32.48","1976","Graduation","Together","54058","0","1","Together","04-06-2013","56","198","18","252","32","108","54","56","2","4","4","6","6","8","3","0","0","0","0","0","0","3","11","0"
"8541","Theadora","Emelina","theadoraemelina@gmail.com","367-796-8304","127.85.65.233","1990","2n Cycle","Married","24683","1","0","Married","08-03-2014","98","8","4","10","6","7","6","98","2","2","2","0","0","4","5","0","0","0","0","0","0","3","11","0"
"10955","Mignonne","Imojean","mignonneimojean@gmail.com","771-591-5031","54.26.149.51","1964","Graduation","Widow","85620","0","0","Widow","07-01-2014","68","416","46","925","60","107","46","68","1","3","3","6","6","4","1","0","0","0","0","0","0","3","11","1"
"4368","Libby","Chrysler","libbychrysler@gmail.com","517-770-4533","139.19.39.134","1980","Graduation","Married","47850","1","0","Married","03-12-2013","72","42","7","43","20","12","10","72","1","3","3","0","0","4","6","0","0","0","0","0","0","3","11","0"
"9671","Bianka","Andria","biankaandria@gmail.com","767-792-5685","145.66.121.154","1968","Graduation","Married","19514","1","1","Married","26-01-2014","47","14","3","21","2","1","28","47","4","3","3","1","1","2","8","1","0","0","0","0","0","3","11","1"
"2256","Kristy","Nikkie","kristynikkie@gmail.com","662-378-8756","179.119.239.55","1973","Master","Married","27159","1","1","Married","29-03-2014","33","17","0","3","0","0","1","33","2","1","1","0","0","3","6","0","0","0","0","0","0","3","11","0"
"4279","Reba","Koressa","rebakoressa@gmail.com","383-628-4169","235.213.209.67","1963","2n Cycle","Single","39548","1","1","Single","31-03-2014","87","15","4","10","3","4","18","87","2","1","1","1","1","3","3","0","0","0","0","0","0","3","11","0"
"5371","Anabella","Loella","anabellaloella@gmail.com","719-318-4084","228.157.14.131","1989","Graduation","Single","21474","1","0","Single","08-04-2014","0","6","16","24","11","0","34","0","2","3","3","1","1","2","7","1","0","0","0","0","0","3","11","1"
"9240","Claretta","Evaleen","clarettaevaleen@gmail.com","417-624-6799","100.244.67.169","1971","PhD","Single","60504","0","1","Single","07-02-2014","73","458","0","24","6","4","34","73","2","6","6","2","2","8","6","0","0","0","0","0","0","3","11","0"
"9460","Brigida","Stesha","brigidastesha@gmail.com","577-740-4558","28.164.100.129","1963","Graduation","Married","22419","0","0","Married","18-04-2013","74","30","3","47","19","21","42","74","1","3","3","2","2","2","8","0","0","0","0","0","0","3","11","0"
"9504","Teresa","Junia","teresajunia@gmail.com","670-681-7613","80.88.192.143","1949","Master","Married","81698","0","0","Married","06-11-2013","4","179","28","520","111","123","47","4","1","3","3","8","8","13","1","0","0","0","0","0","0","3","11","1"
"8692","Arielle","Bobbie","ariellebobbie@gmail.com","462-542-9542","61.214.57.20","1952","Graduation","Together","43462","1","1","Together","12-09-2012","50","90","17","97","15","6","15","50","6","4","4","1","1","5","8","0","0","0","0","0","0","3","11","0"
"448","Carmen","Catharina","carmencatharina@gmail.com","224-558-4869","210.189.178.170","1978","PhD","Single","54880","1","0","Single","01-03-2013","57","308","85","137","102","45","118","57","2","6","6","2","2","11","5","0","0","0","0","0","0","3","11","0"
"8314","Madlen","Vivyanne","madlenvivyanne@gmail.com","605-585-3689","86.105.159.91","1982","Graduation","Married","79908","0","0","Married","05-04-2013","30","557","129","761","29","185","111","30","1","5","5","6","6","7","2","0","0","1","0","0","0","3","11","0"
"8420","Tybi","Benni","tybibenni@gmail.com","390-700-7697","220.41.139.80","1970","2n Cycle","Married","15315","0","0","Married","03-08-2013","27","7","4","13","15","8","17","27","2","2","2","0","0","4","5","0","0","0","0","0","0","3","11","0"
"3174","Gwenneth","Brietta","gwennethbrietta@gmail.com","546-354-1962","164.116.69.41","1959","Graduation","Together","87771","0","1","Together","22-05-2013","61","1492","38","287","50","57","33","61","1","5","5","10","10","4","6","0","1","1","1","1","0","3","11","1"
"7685","Erica","Joycelin","ericajoycelin@gmail.com","430-264-7651","238.68.100.151","1978","Graduation","Married","33039","1","0","Married","09-09-2013","4","30","8","12","8","8","12","4","1","2","2","0","0","4","5","0","0","0","0","0","0","3","11","0"
"3179","Pansy","Ranice","pansyranice@gmail.com","489-413-1555","133.190.157.107","1980","Graduation","Single","81741","0","0","Single","16-06-2013","75","249","153","940","58","134","38","75","0","6","6","6","6","7","2","0","0","0","0","0","0","3","11","0"
"9780","Loise","Perle","loiseperle@gmail.com","265-829-5522","73.99.64.137","1971","Master","Together","71499","0","1","Together","25-06-2013","12","465","25","132","136","0","37","12","2","8","8","3","3","13","4","0","0","0","0","0","0","3","11","0"
"10681","Dee","Noella","deenoella@gmail.com","286-606-780","244.91.188.86","1970","2n Cycle","Married","62466","0","1","Married","15-01-2014","13","129","129","259","168","121","83","13","5","6","6","3","3","12","4","0","0","0","0","0","0","3","11","0"
"10232","Leela","Letta","leelaletta@gmail.com","452-221-1251","179.14.209.70","1963","PhD","Divorced","48799","0","1","Divorced","05-11-2013","9","174","18","81","28","6","24","9","3","3","3","2","2","7","3","0","0","0","0","0","0","3","11","0"
"4184","Rosmunda","Caralie","rosmundacaralie@gmail.com","284-524-6768","85.24.253.153","1950","PhD","Together","52157","0","1","Together","07-06-2014","48","189","2","29","3","2","40","48","2","3","3","2","2","5","4","0","0","0","0","0","0","3","11","0"
"9120","Kassandra","Orelia","kassandraorelia@gmail.com","250-513-287","243.81.89.141","1962","Graduation","Single","66565","0","1","Single","05-12-2012","80","747","10","161","65","40","42","80","4","4","4","2","2","9","8","0","0","0","0","0","0","3","11","0"
"891","Delia","Oneida","deliaoneida@gmail.com","272-432-9345","37.207.217.27","1951","Master","Together","29298","1","1","Together","07-09-2013","60","6","0","2","2","0","1","60","1","1","1","0","0","2","5","0","0","0","0","0","0","3","11","0"
"10381","Billye","Nicoline","billyenicoline@gmail.com","284-398-9681","105.119.198.167","1979","Graduation","Single","47691","0","1","Single","05-07-2013","43","14","0","3","0","0","4","43","1","1","1","0","0","2","6","0","0","0","0","0","0","3","11","0"
"3525","Kania","Wally","kaniawally@gmail.com","390-933-1169","50.125.92.121","1970","Graduation","Together","38200","1","1","Together","07-12-2012","19","12","0","4","0","0","1","19","1","1","1","0","0","2","7","0","0","0","0","0","0","3","11","0"
"6818","Giulietta","Jaymee","giuliettajaymee@gmail.com","546-631-4137","225.125.10.23","1974","Graduation","Married","44989","0","1","Married","12-09-2012","26","98","0","106","49","10","106","26","5","5","5","1","1","5","6","0","0","0","0","0","0","3","11","0"
"3526","Charisse","Daphna","charissedaphna@gmail.com","228-692-29","39.52.77.93","1968","PhD","Married","38443","1","1","Married","27-01-2014","58","32","0","5","0","0","1","58","2","1","1","0","0","3","7","0","0","0","0","0","0","3","11","0"
"8181","Kayley","Rosaleen","kayleyrosaleen@gmail.com","719-675-861","197.198.130.251","1978","2n Cycle","Single","38593","1","0","Single","13-09-2013","42","51","12","49","17","24","24","42","3","4","4","1","1","3","8","0","0","0","0","0","0","3","11","0"
"1029","Coralie","Mellie","coraliemellie@gmail.com","395-377-4391","58.16.57.80","1970","PhD","Together","64413","0","1","Together","01-08-2013","27","200","5","44","0","10","20","27","1","5","5","1","1","5","5","0","0","0","0","0","0","3","11","0"
"7369","Rozina","Avril","rozinaavril@gmail.com","550-648-6077","243.67.83.77","1981","Master","Married","36959","1","0","Married","02-10-2013","56","25","6","25","6","0","0","56","2","2","2","0","0","3","8","0","0","0","0","0","0","3","11","0"
"2574","Cherlyn","Cindelyn","cherlyncindelyn@gmail.com","594-320-844","188.54.183.15","1977","PhD","Married","61996","0","1","Married","31-01-2013","27","1050","12","144","0","0","24","27","3","6","6","4","4","8","5","0","1","0","1","1","0","3","11","1"
"8159","Kathleen","Lettie","kathleenlettie@gmail.com","319-921-3615","20.101.110.82","1968","Graduation","Married","51287","1","1","Married","01-04-2014","10","117","0","22","13","0","30","10","3","4","4","1","1","3","7","0","0","0","0","0","0","3","11","0"
"1160","Margie","Jaclyn","margiejaclyn@gmail.com","693-626-7099","101.40.35.80","1970","Graduation","Married","13260","1","1","Married","23-08-2013","48","9","4","17","10","2","7","48","4","3","3","0","0","3","8","0","0","0","0","0","0","3","11","0"
"10242","Amitie","Albertine","amitiealbertine@gmail.com","565-328-1474","217.197.140.200","1966","PhD","Together","47472","1","1","Together","16-09-2013","39","56","0","11","0","0","8","39","2","2","2","0","0","4","5","0","0","0","0","0","0","3","11","0"
"5253","Babita","Harriott","babitaharriott@gmail.com","533-867-1380","15.50.179.195","1956","Master","Together","54603","1","1","Together","09-07-2013","85","145","13","46","17","2","4","85","6","4","4","2","2","4","7","0","0","0","0","0","0","3","11","0"
"5966","Aurelea","Flori","aureleaflori@gmail.com","598-465-3737","43.168.158.174","1974","PhD","Married","45207","1","1","Married","10-11-2012","64","203","0","10","0","0","2","64","5","3","3","1","1","6","6","0","1","0","0","0","0","3","11","0"
"5314","Rosanne","Belvia","rosannebelvia@gmail.com","504-657-6295","128.42.206.185","1951","Graduation","Together","40689","0","1","Together","18-03-2013","69","270","3","27","39","6","99","69","7","7","7","1","1","5","8","0","0","0","0","0","0","3","11","0"
"5081","Georgine","Joana","georginejoana@gmail.com","212-412-9556","209.63.244.64","1967","2n Cycle","Together","47821","1","1","Together","20-10-2013","54","9","0","16","6","6","10","54","1","1","1","0","0","3","8","0","0","0","0","0","0","3","11","0"
"5123","Madella","Birgitta","madellabirgitta@gmail.com","639-411-9051","76.48.118.96","1951","Master","Married","27450","0","0","Married","15-04-2013","57","37","12","23","8","11","52","57","1","2","2","1","1","3","7","0","0","0","0","0","0","3","11","0"
"5756","Claude","Winna","claudewinna@gmail.com","372-401-6462","245.192.87.39","1983","Graduation","Together","39453","1","0","Together","03-04-2014","64","46","0","7","0","0","2","64","2","2","2","0","0","3","6","0","0","0","0","0","0","3","11","0"
"8036","Barb","Cora","barbcora@gmail.com","774-309-3806","236.32.129.105","1971","2n Cycle","Together","26850","1","1","Together","18-04-2014","10","31","1","13","7","2","9","10","4","2","2","1","1","4","4","0","0","0","0","0","0","3","11","0"
"9058","Ronnica","Elvera","ronnicaelvera@gmail.com","787-897-3285","25.29.17.77","1955","Graduation","Widow","79800","0","0","Widow","23-09-2012","65","1060","21","530","32","0","224","65","1","5","5","11","11","5","3","1","0","1","1","0","0","3","11","1"
"5057","Sascha","Harlene","saschaharlene@gmail.com","655-449-9733","245.192.161.112","1961","Master","Married","61794","0","1","Married","14-09-2013","74","264","47","188","54","47","11","74","2","4","4","4","4","10","2","0","0","0","0","0","0","3","11","0"
"254","Rosmunda","Vikki","rosmundavikki@gmail.com","484-317-7020","120.243.224.76","1955","Graduation","Together","53863","0","1","Together","17-05-2014","4","399","4","30","6","4","30","4","3","7","7","1","1","7","7","0","1","0","0","0","0","3","11","0"
"4179","Benetta","Nichole","benettanichole@gmail.com","507-566-5868","185.145.6.91","1959","Graduation","Together","24221","0","0","Together","20-08-2013","94","8","9","9","2","5","22","94","1","1","1","1","1","3","4","0","0","0","0","0","0","3","11","0"
"3710","Renee","Mira","reneemira@gmail.com","755-766-9914","25.203.104.86","1984","PhD","Single","39684","1","0","Single","12-10-2012","41","19","0","35","6","4","17","41","2","2","2","1","1","2","7","0","0","0","0","0","1","3","11","1"
"7627","Ruthe","Carena","ruthecarena@gmail.com","411-774-223","98.3.33.42","1975","Master","Married","92163","0","0","Married","12-12-2012","25","817","183","797","106","163","20","25","0","5","5","11","11","5","2","0","0","1","1","0","0","3","11","1"
"4501","Talia","Dido","taliadido@gmail.com","451-590-8539","254.214.167.55","1965","Master","Single","69882","0","0","Single","10-11-2013","94","292","127","635","132","127","165","94","1","3","3","7","7","9","1","0","0","0","0","0","0","3","11","0"
"6424","Sascha","Annabell","saschaannabell@gmail.com","423-451-5010","6.75.36.106","1977","Graduation","Together","33178","1","0","Together","30-01-2014","9","12","6","2","11","2","16","9","1","1","1","0","0","3","4","0","0","0","0","0","0","3","11","0"
"3075","Mariann","Melisenda","mariannmelisenda@gmail.com","229-273-1622","146.230.207.132","1972","PhD","Married","59973","0","0","Married","11-09-2013","47","130","30","168","20","34","0","47","1","3","3","4","4","7","1","0","0","0","0","0","0","3","11","0"
"4992","Florencia","Gabbey","florenciagabbey@gmail.com","753-616-3650","150.254.107.39","1975","Master","Together","17459","1","0","Together","19-09-2013","12","6","4","16","3","10","30","12","3","3","3","1","1","2","7","0","0","0","0","0","0","3","11","1"
"5252","Alessandra","Lorianne","alessandralorianne@gmail.com","402-689-2833","155.86.118.95","1969","Graduation","Divorced","23910","1","0","Divorced","26-10-2012","80","16","12","18","7","1","13","80","1","2","2","0","0","3","7","0","0","0","0","0","0","3","11","0"
"7444","Vivyanne","Brunhilda","vivyannebrunhilda@gmail.com","556-675-1737","193.98.57.244","1969","Master","Married","42169","1","1","Married","19-10-2013","20","19","0","9","0","0","2","20","2","1","1","0","0","3","8","0","0","0","0","0","0","3","11","0"
"6919","Fey","Natka","feynatka@gmail.com","558-745-5301","69.2.136.233","1978","2n Cycle","Married","26224","1","0","Married","04-06-2013","39","4","7","15","13","9","15","39","3","2","2","1","1","3","6","0","0","0","0","0","0","3","11","0"
"3537","Celisse","Heddie","celisseheddie@gmail.com","270-518-4600","183.34.213.232","1981","Graduation","Together","31089","1","0","Together","17-08-2012","57","31","3","31","2","8","4","57","3","3","3","0","0","4","8","0","0","0","0","0","0","3","11","0"
"10277","Sissie","Peri","sissieperi@gmail.com","799-552-3763","78.58.80.5","1961","Graduation","Single","30081","0","1","Single","21-02-2013","27","36","0","2","0","0","4","27","1","1","1","0","0","3","7","0","0","0","0","0","0","3","11","0"
"2453","Ilyssa","Milicent","ilyssamilicent@gmail.com","669-950-1688","25.45.126.45","1960","Graduation","Together","62807","0","1","Together","31-08-2012","83","526","28","135","10","21","99","83","3","5","5","3","3","12","5","0","0","0","0","0","0","3","11","0"
"7972","Randene","Leonie","randeneleonie@gmail.com","636-799-5971","156.238.4.207","1955","Graduation","Single","72906","0","0","Single","17-09-2013","79","400","32","519","71","75","54","79","1","3","3","4","4","9","1","0","0","0","0","0","0","3","11","0"
"895","Annemarie","Lorraine","annemarielorraine@gmail.com","705-892-3655","8.13.236.127","1948","PhD","Married","61467","0","2","Married","09-12-2012","69","410","16","114","0","5","49","69","3","5","5","2","2","10","5","0","0","0","0","0","0","3","11","0"
"1177","Demeter","Jannelle","demeterjannelle@gmail.com","490-237-2290","217.210.10.200","1966","Master","Together","49618","1","1","Together","26-01-2013","77","80","3","26","4","2","14","77","4","3","3","1","1","3","7","0","0","0","0","0","0","3","11","0"
"7141","Aurea","Trenna","aureatrenna@gmail.com","209-806-9829","63.75.65.111","1986","Master","Single","21888","1","0","Single","29-12-2012","15","88","10","46","2","3","64","15","4","5","5","1","1","2","10","0","0","0","0","0","0","3","11","1"
"7232","Sunny","Tonya","sunnytonya@gmail.com","443-903-5874","224.143.178.145","1973","Graduation","Widow","42429","0","1","Widow","11-02-2014","99","55","0","6","2","0","4","99","2","1","1","1","1","3","5","0","0","0","0","0","0","3","11","0"
"8477","Nona","Reggi","nonareggi@gmail.com","228-660-854","2.112.56.110","1956","Graduation","Divorced","26150","2","1","Divorced","11-03-2013","61","5","1","13","3","5","1","61","1","1","1","0","0","3","7","0","0","0","0","0","0","3","11","0"
"2457","Allix","Rosalinde","allixrosalinde@gmail.com","799-891-81","181.23.148.147","1975","Basic","Married","30801","0","1","Married","26-10-2012","23","8","4","5","15","2","11","23","2","1","1","0","0","3","7","0","0","0","0","0","0","3","11","0"
"988","Brooks","Zsazsa","brookszsazsa@gmail.com","712-856-890","85.31.33.18","1965","Graduation","Married","81168","0","0","Married","07-05-2014","84","410","0","592","147","22","22","84","1","6","6","4","4","7","3","0","0","0","1","0","0","3","11","0"
"7930","Tabina","Delora","tabinadelora@gmail.com","381-911-2701","183.202.96.190","1969","Master","Single","26877","0","0","Single","19-08-2013","74","101","13","76","20","18","40","74","2","3","3","1","1","6","6","0","0","0","0","0","0","3","11","0"
"4587","Celestyna","Sabra","celestynasabra@gmail.com","752-982-530","34.158.101.129","1944","Master","Widow","45006","0","0","Widow","18-07-2013","90","162","25","53","16","0","10","90","1","3","3","1","1","7","3","0","0","0","0","0","0","3","11","0"
"6682","Kayla","Elsey","kaylaelsey@gmail.com","271-526-8581","24.15.9.139","1973","Basic","Married","18978","1","0","Married","11-12-2012","41","2","8","1","4","7","15","41","1","1","1","0","0","3","8","0","0","0","0","0","0","3","11","0"
"6222","Glad","Viv","gladviv@gmail.com","346-524-1086","146.141.36.161","1967","Graduation","Married","22574","2","1","Married","28-10-2013","28","25","0","8","2","0","2","28","2","2","2","0","0","3","7","0","0","0","0","0","0","3","11","0"
"10299","Farrand","Consolata","farrandconsolata@gmail.com","333-427-5268","150.90.227.166","1969","PhD","Single","48240","0","0","Single","09-11-2012","73","389","91","248","64","49","41","73","3","6","6","3","3","13","5","0","0","0","0","0","0","3","11","1"
"3083","Krystyna","Cathrin","krystynacathrin@gmail.com","346-297-4691","243.106.206.100","1974","Graduation","Married","45837","1","1","Married","26-07-2013","88","215","13","87","17","17","24","88","5","6","6","2","2","5","7","0","0","0","0","0","0","3","11","0"
"8953","Mareah","Kim","mareahkim@gmail.com","306-471-5923","36.161.215.127","1965","Master","Single","35791","2","1","Single","06-05-2013","94","27","0","5","0","0","3","94","2","1","1","0","0","3","8","0","0","0","0","0","0","3","11","0"
